sku,title,description,brand,product_type,gender,age_group,occasion,url_key,categories,created_at,updated_at,variant_count,product_ids,size,color,price,stock_status
25472302,Claudia Ruffle Day Dress,,,simple,,,,,,2018-09-11,2023-10-26,7,"109693,109696,109699,109702,109705,109708,109711","04,06,08,10,12,14,16",tropical orchid,119.99,
25472402,Sage Pocket Tee,,,simple,,,,,,2018-10-26,2023-10-26,5,"129517,129520,129523,129526,129529","l,m,s,xs,xxs",black,29.99,
25472501,Keaton Ruched Front Tee,,,simple,,,,,,2018-10-25,2023-10-26,5,"120826,120829,120832,120835,120838","l,m,s,xs,xxs",black,34.99,
25472502,Keaton Ruched Front Tee,,,simple,,,,,,2018-08-25,2023-10-26,5,"103139,103142,103145,103148,103151","l,m,s,xs,xxs",white,29.99,
25472504,Keaton Ruched Front Tee,,,simple,,,,,,2018-10-04,2023-10-26,5,"112723,112726,112729,112732,112735","l,m,s,xs,xxs",grey,29.99,
25472601,Geri Bardot Top,,,simple,,,,,"2622,2625,2637,4053,4056,4068,5552,5555,5570",2018-10-04,2025-05-21,12,"112384,112387,112390,112393,112396,112399,112402,112405,112408,112411,112414,112417","04,06,08,10,12,14,16,l,m,s,xs,xxs",black,79.99,
25473001,Rylee Shearling Coat,,,simple,,,,,,2019-04-26,2023-10-26,8,"168842,168845,168848,168851,168854,168857,168860,168863","04,06,08,10,12,14,16,18",black,189.99,
25473101,Natalia Tie Waist Tapered Petite,"Good things come in small packages! This tie waist tapered pants are part of our petites range. Style for work with a nude heel, porcelain cami and our matching Natalia boyfriend blazer. Our petites range is perfectly proportioned to fit 5’3”/161cm and under height, so you’ll never have to worry about alterations ever again.Product featuresHigh rise waistRelaxed, tapered legLuxurious woven fabricationAttached self-tie beltFunctional pocketsZip/hook front fasteningFully linedPetite sizing:Waist x Front Rise x Inleg 4: 61cm x 34cm x 61cm6: 66cm x 35cm x 61cm 8: 71cm x 35.5cm x 61cm10: 76cm x 36.5cm x 61cm12: 81cm x 37.5cm x 61cm14: 86cm x 38cm x 61cm16: 91cm x 39cm x 61cm",,simple,,,,,"2622,2625,2655,4053,4056,4086,5552,5555,5573",2018-08-22,2025-01-21,6,"96776,96779,96782,96785,96788,96791","04,06,08,10,12,14",blue,99.99,
25473301,Debbi Double Ruffle Printed Shorts,,,simple,,,,,"2622,2625,2646,4053,4056,4077,5552,5555",2018-08-20,2025-05-20,7,"59022,59025,59028,59031,59034,59037,59040","04,06,08,10,12,14,16",navy rose,69.99,
25473302,9351746248289,,,simple,,,,,,2019-09-03,2023-10-26,7,"238026,238029,238032,238035,238038,238041,238044","04,06,08,10,12,14,16",trailing flowers,69.99,
25473401,9351746032611,,,simple,,,,,,2019-09-03,2023-10-26,7,"233040,233043,233046,233049,233052,233055,233058","04,06,08,10,12,14,16",black,159.99,
25473501,9351746034332,,,simple,,,,,,2019-09-03,2023-10-26,5,"233091,233094,233097,233100,233103","06,08,10,12,14",black,189.99,
25473901,Raven Leather Two-Part Court Heels,,,simple,,,,,,2018-08-21,2023-10-26,7,"84234,84717,85200,85683,86169,86652,87135","36,37,38,39,40,41,42",black,129.99,
25474001,Leah Leather Strappy Stiletto Sandals,,,simple,,,,,,2018-08-21,2023-10-26,7,"84228,84711,85194,85677,86163,86646,87129","36,37,38,39,40,41,42",blush,129.99,
25474002,Leah Leather Strappy Stiletto Sandals,,,simple,,,,,,2018-08-21,2023-10-26,7,"84231,84714,85197,85680,86166,86649,87132","36,37,38,39,40,41,42",tan,129.99,
25474201,Charlotte Slingback Court Heels,,,simple,,,,,"2622,2676,4053,4110,5552",2018-08-22,2025-05-21,7,"96473,96476,96479,96482,96485,96488,96491","36,37,38,39,40,41,42",nude patent,79.99,
25474202,Charlotte Slingback Court Heels,,,simple,,,,,"2622,2676,4053,4110,5552",2018-08-22,2025-05-21,7,"95936,95939,95942,95945,95948,95951,95954","36,37,38,39,40,41,42",black patent,79.99,
25474301,Philippa Mid Pointed Court Heels,,,simple,,,,,,2018-08-22,2023-10-26,7,"96560,96563,96566,96569,96572,96575,96578","36,37,38,39,40,41,42",nude,69.99,
25474302,Philippa Mid Pointed Court Heels,,,simple,,,,,,2018-08-20,2023-10-26,7,"56787,56790,56793,56796,56799,56802,56805","36,37,38,39,40,41,42",black,69.99,
25474303,Philippa Mid Pointed Court Heels,,,simple,,,,,,2018-08-22,2023-10-26,7,"96893,96896,96899,96902,96905,96908,96911","36,37,38,39,40,41,42",snake,69.99,
25474401,Clemmy Cross Over Bootie,,,simple,,,,,,2018-08-20,2023-10-26,7,"57426,57429,57432,57435,57438,57441,57444","36,37,38,39,40,41,42",tan,79.99,
25474501,Tanya Pointed Closed Toe Mule,,,simple,,,,,,2018-08-21,2023-10-26,7,"84225,84708,85191,85674,86160,86643,87126","36,37,38,39,40,41,42",black,79.99,
25474502,Tanya Pointed Closed Toe Mule,,,simple,,,,,,2018-08-21,2023-10-26,7,"84237,84720,85203,85686,86172,86655,87138","36,37,38,39,40,41,42",snake,79.99,
25474601,Faye Ankle Tie Ballerina Flats,,,simple,,,,,"2286,2292,2304,2562,2586,2592,3286,3717,3723,3735,3939,3984,4008,4014",2018-10-17,2025-05-21,7,"115065,115068,115071,115074,115077,115080,115083","36,37,38,39,40,41,42",nude,49.99,
25474602,Faye Ankle Tie Ballerinas,,,simple,,,,,"2190,2208,2286,2304,2586,2589,3286,3666,3684,3717,3735,3939,4008",2018-10-24,2025-05-21,7,"118015,118018,118021,118024,118027,118030,118033","36,37,38,39,40,41,42",black,49.99,
25474603,Faye Ankle Tie Ballerinas,,,simple,,,,,"1815,1824,2208,2286,2304,2586,2592,3297,3306,3684,3717,3735,4008,4014,4179,4253,4259,4268,5552",2019-02-12,2025-05-21,7,"154419,154422,154425,154428,154431,154434,154437","36,37,38,39,40,41,42",navy,49.99,
25474701,Cassie Pointed Block Heel Boots,,,simple,,,,,,2018-08-16,2023-10-26,7,"12144,12147,12150,12153,12156,12159,12162","36,37,38,39,40,41,42",black,89.99,
25474801,Diego Stiletto Pointed Court Heels,,,simple,,,,,"2622,2676,4053,4110,5552",2018-08-16,2025-08-18,7,"7776,7779,7782,7785,7788,7791,7794","36,37,38,39,40,41,42",black,69.99,
25474802,Diego Stiletto Pointed Court Heels,,,simple,,,,,"2622,2676,3238,3666,3684,3717,3720,3936,3945,3963,4008,4011,4014,4017,5252",2018-08-16,2025-08-18,7,"13182,13185,13188,13191,13194,13197,13200","36,37,38,39,40,41,42",nude,69.99,
25474901,Sage Cut Out Pointed Bootie,,,simple,,,,,"2622,2676,4053,4110,5552",2018-08-20,2025-05-20,7,"59550,59553,59556,59559,59562,59565,59568","36,37,38,39,40,41,42",black,79.99,
25475001,Carly Square Neck Fitted Crop Top,,,simple,,,,,"2622,2625,2631,4053,4056,4062,5552,5555,5561",2018-09-11,2025-05-21,7,"110299,110302,110305,110308,110311,110314,110317","04,06,08,10,12,14,16",porcelain,59.99,
25475002,Carly Co-ord Square Neck Fitted Crop Top,,,simple,,,,,"2622,2625,2631,4053,4056,4062,5552,5555,5561",2018-10-04,2025-05-21,7,"113893,113896,113899,113902,113905,113908,113911","04,06,08,10,12,14,16",cherry red,59.99,
25475003,Carly Square Neck Fitted Crop Top,,,simple,,,,,"2622,2625,2631,4053,4056,4062,5552,5555,5561",2018-09-11,2025-05-21,7,"110512,110515,110518,110521,110524,110527,110530","04,06,08,10,12,14,16",black,59.99,
25475901,Samantha smocked waist blouse,,,simple,,,,,"2622,2625,2631,4053,4056,4062,5552,5555,5561",2018-08-16,2025-05-20,7,"1470,1473,1476,1479,1482,1485,1488","04,06,08,10,12,14,16",winter romance print,79.99,
25476601,Kehlani Jaquard Spot Bodysuit,,,simple,,,,,,2018-10-24,2023-10-26,5,"117910,117913,117916,117919,117922","l,m,s,xs,xxs",blush,59.99,
25476702,Stevie Frill Sleeve Metallic Mini Dress,,,simple,,,,,,2018-10-02,2023-10-26,8,"112069,112072,112075,112078,112081,112084,112087,112090","04,06,08,10,12,14,16,18",navy,149.99,
25477101,Allegra Metallic Keyhole Top,,,simple,,,,,,2019-04-09,2023-10-26,6,"164726,164729,164732,164735,164738,164741","l,m,s,xl,xs,xxs",silver,59.99,
25478201,Indiana Metallic Velvet Halo Top,,,simple,,,,,,2018-11-08,2023-10-26,6,"137253,137256,137259,137262,137265,137268","l,m,s,xl,xs,xxs",black,79.99,
25479001,Carly Co-ord Front Seam Pants,,,simple,,,,,,2018-10-24,2023-10-26,7,"117100,117103,117106,117109,117112,117115,117118","04,06,08,10,12,14,16",cherry red,89.99,
25479101,Rae Lace Cap Sleeve Playsuit,,,simple,,,,,,2018-11-07,2023-10-26,7,"135771,135774,135777,135780,135783,135786,135789","04,06,08,10,12,14,16",serene stream,139.99,
25479801,Heidi High-Rise Ankle Grazer Jeans,,,simple,,,,,"1923,2079,2088,2100,2103,2115,2118,2121,2124,2220,2223,2586,2595,3318,3552,3561,3573,3576,3588,3591,3594,3597,3696,3699,4008,4017,5552,5555",2018-11-13,2025-05-21,8,"138557,138560,138563,138566,138569,138572,138575,138578","04,06,08,10,12,14,16,18",dream black,89.99,
25480201,Brandy Metallic Check Boxy Jumper,,,simple,,,,,,2018-08-21,2023-10-26,6,"88251,89112,90060,90606,91479,92178","l,m,s,xl,xs,xxs",metallic check,69.99,
25480301,Leona Lace Wide Leg Jumpsuit,,,simple,,,,,"2622,2625,2628,4053,4056,4059,4277,4280,5552,5555,5558",2018-08-20,2025-05-20,8,"56688,56691,56694,56697,56700,56703,56706,56709","04,06,08,10,12,14,16,18",black,159.99,
25480502,Lexi Cowl Neck Dress,,,simple,,,,,,2018-11-08,2023-10-26,8,"137736,137739,137742,137745,137748,137751,137754,137757","04,06,08,10,12,14,16,18",gunmetal,169.99,
25480601,Carmen Metallic Wrap Dress,,,simple,,,,,,2019-03-06,2023-10-26,7,"157934,157937,157940,157943,157946,157949,157952","04,06,08,10,12,14,16",copper,169.99,
25481001,Ellis Snake Jacquard Dress,,,simple,,,,,,2018-11-08,2023-10-26,7,"136950,136953,136956,136959,136962,136965,136968","04,06,08,10,12,14,16",snake,169.99,
25481501,Vera Jersey Sparkle Maxi Dress,,,simple,,,,,,2019-06-18,2023-10-26,7,"176431,176434,176437,176440,176443,176446,176449","04,06,08,10,12,14,16",black sparkle,199.99,
25482401,Piper Petite Square Neck Top,,,simple,,,,,,2019-09-03,2023-10-26,6,"218511,218514,218517,218520,218523,218526","06,08,10,s,xs,xxs",baked shimmer,59.99,
25483201,Hazel Lace Sleeve Top,"With elegant lace sleeve detail, this fitted black knit top is a chic layer for day or night. Pair with a leather midi skirt and heels for workwear sophistication.Product featuresFitted silhouetteStretch yarn blendPointelle detailHigh collar necklineLace sleevesScalloped hemCare instructions: Cold hand wash separately or cold delicate machine wash in garment bag. Wash garment inside out with like colours.Model sizingWears: Size US 4/S",,simple,,,,,"2622,2625,2637,4053,4056,4068,5552,5555,5570,7125,7128,7143",2018-08-20,2025-05-01,5,"57624,57627,57630,57633,57636","L,M,S,XS,XXS",black,79.99,
25483401,Kerry lace skater dress,,,simple,,,,,,2019-09-03,2023-10-26,4,"219651,219654,219657,219660","06,08,10,12",black,139.99,
25484101,Anna Linen-Blend Pants,,,simple,,,,,,2018-11-26,2023-10-26,7,"140598,140601,140604,140607,140610,140613,140616","04,06,08,10,12,14,16",navy/stripe,89.99,
25484301,Kaia High Rise Crop Jeans,,,simple,,,,,,2018-10-09,2023-10-26,7,"114343,114346,114349,114352,114355,114358,114361","04,06,08,10,12,14,16",amethyst,89.99,
25484603,Milly Wide Leg Culottes,,,simple,,,,,"2622,2625,2640,4053,4056,4071,5552,5555,5573",2018-08-16,2025-05-20,7,"6969,6972,6975,6978,6981,6984,6987","04,06,08,10,12,14,16",porcelain,89.99,
25484604,Milly Wide Leg Culottes,,,simple,,,,,"1830,1923,2079,2091,2190,2199,2586,2592,3268,3318,3552,3564,3666,3675,3942,4008,4017,4164,4167,5552,5555,5573",2018-09-11,2025-05-20,7,"110467,110470,110473,110476,110479,110482,110485","04,06,08,10,12,14,16",blush,89.99,
25484701,Emmy Mid-Rise Girlfriend Jeans,,,simple,,,,,"1923,2079,2100,2103,2112,2139,2220,2223,2586,2592,3268,3318,3552,3573,3576,3585,3603,3606,3612,3696,3699,3942,5552,5555",2018-08-22,2025-06-05,7,"96854,96857,96860,96863,96866,96869,96872","04,06,08,10,12,14,16",brixton blue,99.99,
25485001,Laura check blazer,,,simple,,,,,,2018-08-16,2023-10-26,7,"12378,12381,12402,12405,12408,12411,12414","04,06,08,10,12,14,16",check,129.99,
25485101,Milly High Rise Slim Jeans,,,simple,,,,,"2622,2625,2643,2652,4053,4056,4074,4083,5552,5555",2018-10-04,2025-05-21,7,"113536,113539,113542,113545,113548,113551,113554","04,06,08,10,12,14,16",liberty blue,89.99,
25485201,Melody Satin Split Front Dress,,,simple,,,,,"2187,3663,5552,5555,5558",2019-05-14,2025-05-20,8,"171197,171200,171203,171206,171209,171212,171215,171218","04,06,08,10,12,14,16,18",red,189.99,
25485301,Dianne Tuxedo Jumpsuit,,,simple,,,,,,2018-10-25,2023-10-26,7,"120220,120223,120226,120229,120232,120235,120238","04,06,08,10,12,14,16",black,169.99,
25485401,Evie Balloon Sleeve Dress,,,simple,,,,,,2019-04-23,2023-10-26,8,"168407,168410,168413,168416,168419,168422,168425,168428","04,06,08,10,12,14,16,18",black,149.99,
25485501,Asher Strapless Tie Waist Jumpsuit,,,simple,,,,,,2018-10-04,2023-10-26,7,"112936,112939,112942,112945,112948,112951,112954","04,06,08,10,12,14,16",red,169.99,
25486107,Charlotte Drape Maxi Dress,,,simple,,,,,,2018-08-16,2023-10-26,7,"2661,2664,2667,2670,2673,2676,2679","04,06,08,10,12,14,16",navy,169.99,
25486109,Charlotte Petite Drape Maxi Dress,,,simple,,,,,,2018-08-20,2023-10-26,7,"57519,57522,57525,57528,57531,57534,57537","04,06,08,10,12,14,16",nude,169.99,
25486401,Michelle Lace Sleeve Jumpsuit,,,simple,,,,,"2622,2625,2628,4053,4056,4059,4277,4280,5552,5555,5558",2018-08-20,2025-05-20,8,"58977,58980,58983,58986,58989,58992,58995,58998","04,06,08,10,12,14,16,18",black,149.99,
25486501,Amanda Pocket Tee Viscose,,,simple,,,,,,2018-10-26,2023-10-26,5,"129886,129889,129892,129895,129898","l,m,s,xs,xxs",black,29.99,
25486601,Abigail Tubular Vamp Heels,,,simple,,,,,,2018-08-16,2023-10-26,7,"11850,11853,11856,11859,11862,11865,11868","36,37,38,39,40,41,42",nude,79.99,
25486603,Abigail Tubular Vamp Heels,,,simple,,,,,,2018-08-22,2023-10-26,7,"93488,93491,93494,93497,93500,93503,93506","36,37,38,39,40,41,42",navy satin,79.99,
25486701,Raine Tres Chic Slogan Tee,"Made from the softest organic cotton, this grey Trés Chic slogan tee is a fun addition to your casual wardrobe. Wear it with skinny jeans and sneakers for a chic weekend look. Product featuresRelaxed fitSoft organic cotton blendCrew neck Pink felt 'Trés Chic' print",,simple,,,,,"2622,2625,2631,4053,4056,4062,5552,5555,5561",2018-08-22,2025-05-20,5,"93071,93074,93077,93080,93083","L,M,S,XS,XXS",grey,29.99,
25487101,Samantha smocked waist blouse,,,simple,,,,,"2622,2625,2631,4053,4056,4062,5552,5555,5561",2018-08-16,2025-05-20,7,"4053,4056,4059,4062,4065,4068,4071","04,06,08,10,12,14,16",floral harvest print,79.99,
25487601,Geri Skirt,,,simple,,,,,,2018-10-24,2023-10-26,12,"117481,117484,117487,117490,117493,117496,117499,117502,117505,117508,117511,117514","04,06,08,10,12,14,16,l,m,s,xs,xxs",black,79.99,
25487701,Emerson Leopard Fur Coat,,,simple,,,,,,2018-08-16,2023-10-26,8,"11760,11763,11766,11769,11772,11775,11778,11781","04,06,08,10,12,14,16,18",leopard,149.99,
25487901,Emery Check Wool Trench Coat,,,simple,,,,,"555,255,555,564",2019-03-26,2025-05-01,7,"162530,162533,162536,162539,162542,162545,162548","04,06,08,10,12,14,16",check,199.99,
25488101,Makenzie One Shoulder Dress,,,simple,,,,,"2622,2625,2628,4053,4056,4059,5552,5555,5558",2018-09-11,2025-05-20,7,"110920,110923,110926,110929,110932,110935,110938","04,06,08,10,12,14,16",red,159.99,
25488301,Zahrah Frill Sleeve Shirt Dress,,,simple,,,,,"2622,2625,2643,4053,4056,4074,5552,5555,5558",2018-10-04,2025-05-20,7,"112534,112537,112540,112543,112546,112549,112552","04,06,08,10,12,14,16",silver petal,69.99,
25488401,Kellie High-Waist Printed Pants,,,simple,,,,,"2622,2625,2640,4053,4056,4071,5552,5555,5573",2018-08-20,2025-05-21,8,"59847,59850,59853,59856,59859,59862,59865,59868","04,06,08,10,12,14,16,18",leopard,89.99,
25488402,Kellie High-Waist Printed Pants,,,simple,,,,,"1923,2079,2085,2088,2097,2184,2190,2199,2562,2571,2586,2595,3318,3552,3558,3561,3570,3660,3666,3675,3984,3993,4008,4017,4209,4212,5552,5555,5573",2019-01-03,2025-05-21,7,"146037,146040,146043,146046,146049,146052,146055","04,06,08,10,12,14,16",rose floral,89.99,
25488403,Kellie High-Waist Printed Pants,,,simple,,,,,"1923,2079,2085,2088,2097,2184,2190,2199,2571,2586,2589,2595,2601,3318,3552,3558,3561,3570,3660,3666,3675,3993,4008,4011,4017,4023,4209,4212,5552,5555,5573",2019-01-15,2025-05-21,8,"147771,147774,147777,147780,147783,147786,147789,147792","04,06,08,10,12,14,16,18",summer leopard,89.99,
25488405,Kellie High-Waist Printed Pants,,,simple,,,,,"555,255,555,573",2019-04-09,2025-05-21,7,"165158,165161,165164,165167,165170,165173,165176","04,06,08,10,12,14,16",black botanical print,89.99,
25488406,Kellie High-Waist Printed Pants,,,simple,,,,,"555,255,555,573",2019-04-09,2025-05-21,7,"164660,164663,164666,164669,164672,164675,164678","04,06,08,10,12,14,16",wine leopard print,89.99,
25488407,Kellie High-Waist Printed Pants,,,simple,,,,,"1923,2079,2085,2088,2097,2190,2199,2571,2586,2592,2601,3318,3552,3558,3561,3570,3666,3675,3993,4008,4014,4023,4209,4212,5552,5555,5573",2019-01-15,2025-05-21,7,"147810,147813,147816,147819,147822,147825,147828","04,06,08,10,12,14,16",natural snake print,89.99,
25488409,Kellie High-Waist Printed Pants,,,simple,,,,,,2019-07-09,2023-10-26,7,"180093,180096,180099,180102,180105,180108,180111","04,06,08,10,12,14,16",rose blush floral,89.99,
25488410,Kellie High Waist Printed Pants,,,simple,,,,,,2019-09-03,2023-10-26,7,"228312,228315,228318,228321,228324,228327,228330","04,06,08,10,12,14,16",tropical orchid,0.0,
25488411,Kellie High-Waist Printed Pants,,,simple,,,,,,2019-09-03,2023-10-26,7,"226368,226371,226374,226377,226380,226383,226386","04,06,08,10,12,14,16",soft tropical,89.99,
25488412,Kellie High-Waist Printed Pants,,,simple,,,,,,2019-09-24,2023-10-26,7,"251709,251712,251715,251721,251724,251727,251730","04,06,08,10,12,14,16",tropical sunset,89.99,
25488701,Dianne Blazer,,,simple,,,,,,2018-08-16,2023-10-26,7,"5730,5733,5736,5739,5742,5745,5748","04,06,08,10,12,14,16",black,129.99,
25488920,Mindy petite 7/8th slim pants,,,simple,,,,,,2018-08-20,2023-10-26,6,"58668,58671,58674,58677,58680,58683","04,06,08,10,12,14",porcelain,89.99,
25489003,Milly Petite Wide Leg Culotte,,,simple,,,,,,2018-08-16,2023-10-26,6,"8967,8970,8973,8976,8979,8982","04,06,08,10,12,14",porcelain,89.99,
25489301,Jasmin Co-ord Flippy Denim Skirt,,,simple,,,,,,2018-12-11,2023-10-26,7,"142881,142884,142887,142890,142893,142896,142899","04,06,08,10,12,14,16",rinse wash,59.99,
25489501,Jessica Printed Tiered Maxi Dress,,,simple,,,,,"2622,2625,2628,4053,4056,4059,5552,5555,5558",2018-09-26,2025-05-21,7,"111943,111946,111949,111952,111955,111958,111961","04,06,08,10,12,14,16",exotic blooms,129.99,
25489701,Kelly Stripe Midi Dress,,,simple,,,,,"2622,2625,2628,4053,4056,4059,5552,5555,5558",2018-09-11,2025-05-01,7,"110092,110095,110098,110101,110104,110107,110110","04,06,08,10,12,14,16",ochre stripe,119.99,
25490101,Belle Asymmetric Dress,,,simple,,,,,,2018-09-11,2023-10-26,7,"110008,110011,110014,110017,110020,110023,110026","04,06,08,10,12,14,16",blush blooms,169.99,
25490102,Belle Asymmetric Dress,,,simple,,,,,,2019-08-29,2023-10-26,7,"190563,190566,190569,190572,190575,190578,190581","04,06,08,10,12,14,16",budding floral,149.99,
25490205,Piper Cross Over Neck Poncho,,,simple,,,,,,2018-08-16,2023-10-26,5,"5661,5664,5667,5670,5673","l,m,s,xs,xxs",dark ruby,59.99,
25490301,Damica Tres Bien Sweat,,,simple,,,,,,2018-08-20,2023-10-26,5,"56613,56616,56619,56622,56625","l,m,s,xs,xxs",red,59.99,
25490501,Cherie La Vie Est Belle Slogan Sweat,"Embrace this season's must-have logo trend in our pink slogan sweat. This super chic style pairs back perfectly with your favourite denim and ankle boots for model-off-duty vibes.Product featuresRegular fitCrew neck100% cottonWhite embroidered 'La Vie Est Belle' designCare instructions: Cold machine wash garment inside out with like colours. Do not soak, bleach or tumble dry.Model sizingWears: Size AU 8/S",,simple,,,,,"2622,2625,2631,4053,4056,4062,5552,5555,5561",2018-08-16,2025-05-20,5,"6810,6813,6816,6819,6822","L,M,S,XS,XXS",sepia rose,59.99,
25490801,Bianca Print Crop,,,simple,,,,,,2018-10-21,2023-10-26,5,"115192,115195,115198,115201,115204","l,m,s,xs,xxs",vintage tropical print,34.99,
25490901,Sierra Metallic Knitted Top,,,simple,,,,,,2019-05-23,2023-10-26,7,"173198,173201,173204,173207,173210,173213,173216","04,06,08,10,12,14,16",black/metallic,69.99,
25491001,Sierra Metallic Co-Ord Skirt,,,simple,,,,,,2019-05-23,2023-10-26,7,"173114,173117,173120,173123,173126,173129,173132","04,06,08,10,12,14,16",black/metallic,99.99,
25491104,Flora Embroidered Sleeve Blouse,,,simple,,,,,,2018-08-16,2023-10-26,7,"6630,6639,6666,6699,6714,6723,6729","04,06,08,10,12,14,16",rose garden print,89.99,
25491105,Flora Embroidered Sleeve Blouse,,,simple,,,,,,2018-08-16,2023-10-26,7,"549,552,555,561,564,567,570","04,06,08,10,12,14,16",pink rose garden print,89.99,
25491401,Carla Sheer Yoke Top,,,simple,,,,,,2018-10-04,2023-10-26,6,"112555,112558,112561,112564,112567,112570","l,m,s,xl,xs,xxs",black,39.99,
25492101,Elizabeth Longline Coat,,,simple,,,,,,2019-04-26,2023-10-26,7,"168776,168779,168782,168785,168788,168791,168794","04,06,08,10,12,14,16",ecru,169.99,
25492301,Maisie Stripe Bardot Dress,,,simple,,,,,"2622,2625,2637,4053,4056,4068,5552,5555,5558",2018-10-30,2025-05-20,7,"134457,134460,134463,134466,134469,134472,134475","04,06,08,10,12,14,16",blue/ white stripe,119.99,
25493001,Elsie Cigarette Pants,,,simple,,,,,,2019-01-22,2023-10-26,7,"149705,149708,149711,149714,149717,149720,149723","04,06,08,10,12,14,16",porcelain,99.99,
25493104,Brooklyn Shift Dress,,,simple,,,,,,2018-08-22,2023-10-26,7,"96095,96116,96119,96122,96125,96149,96173","04,06,08,10,12,14,16",blush,99.99,
25493401,Odessa Halter Bodysuit,,,simple,,,,,,2018-10-04,2023-10-26,5,"112648,112651,112654,112657,112660","l,m,s,xs,xxs",khaki and pink leaves print,59.99,
25494102,Blair Stripe Dress,,,simple,,,,,,2018-09-11,2023-10-26,7,"109714,109717,109720,109723,109726,109729,109732","04,06,08,10,12,14,16",rust stripe,169.99,
25494201,Lola Lace-Up Maxi Dress,,,simple,,,,,"2622,2625,2628,4053,4056,4059,5552,5555,5558",2018-10-04,2025-05-21,7,"113473,113476,113479,113482,113485,113488,113491","04,06,08,10,12,14,16",navy,129.99,
25494202,Lola Lace-Up Maxi Dress,,,simple,,,,,"1923,1926,1941,1947,2544,2547,2580,2586,2592,2601,3286,4053,4056,4059,5552,5555,5558",2018-10-25,2025-05-21,7,"121360,121363,121366,121369,121372,121375,121378","04,06,08,10,12,14,16",red,129.99,
25494401,Samantha smocked waist blouse,,,simple,,,,,,2018-08-25,2023-10-26,6,"101045,101048,101051,101054,101057,101060","04,06,08,10,12,14",floral harvest print,89.99,
25494801,Lenora Printed Wrap Dress 456,,,simple,,,,,"2622,2625,2655,4053,4056,4059,4086,5552,5555,5558,5588",2018-08-22,2025-05-20,6,"96794,96797,96800,96803,96806,96809","04,06,08,10,12,14",dark floral print,129.99,
25495001,Claudia Petite Bardot High-Low Dress,,,simple,,,,,,2019-02-10,2023-10-26,3,"153234,153237,153240","06,08,10",white floral print,149.99,
25495301,Tori Petite Ruffle Bardot Pencil Dress,,,simple,,,,,"2622,2625,2655,4053,4056,4086,5552,5555,5558",2018-08-20,2025-05-21,6,"58551,58554,58557,58560,58563,58566","04,06,08,10,12,14",black,129.99,
25495302,Tori Petite Ruffle Bardot Pencil Dress,,,simple,,,,,"2622,2625,2655,4053,4056,4059,4086,5552,5555,5558",2018-08-20,2025-05-21,6,"56007,56010,56013,56016,56019,56022","04,06,08,10,12,14",porcelain,129.99,
25495601,Coby Lace Trim Ponte Dress,,,simple,,,,,,2018-08-22,2023-10-26,6,"96098,96101,96104,96107,96110,96113","04,06,08,10,12,14",very berry,119.99,
25495801,Noelle Square Neck Satin Prom,,,simple,,,,,,2018-08-16,2023-10-26,6,"1260,1263,1266,1272,1275,1278","04,06,08,10,12,14",navy,129.99,
25496001,Jayelle Jacquard Prom Dress,,,simple,,,,,"2622,2625,2655,4053,4056,4059,4086,5552,5555,5558",2018-08-22,2025-05-20,6,"97031,97034,97037,97040,97043,97046","04,06,08,10,12,14",floral jacquard,129.99,
25496101,Sierra Lace Hem Midi Dress,,,simple,,,,,"2622,2625,2655,4053,4056,4059,4086,5552,5555,5558,5588",2018-08-16,2025-05-20,6,"13896,13899,13902,13905,13908,13911","04,06,08,10,12,14",black,169.99,
25496201,Claudette Flippy Hem Lace Dress,,,simple,,,,,,2018-08-20,2023-10-26,6,"57405,57408,57411,57414,57417,57420","04,06,08,10,12,14",red,149.99,
25496601,Jessie Linen Bustier,,,simple,,,,,,2018-10-16,2023-10-26,6,"114807,114810,114813,114816,114819,114822","04,06,08,10,12,14",vintage rose ditsy,79.99,
25496602,Jessie Petite Linen Bustier,,,simple,,,,,,2018-10-04,2023-10-26,6,"113605,113608,113611,113614,113617,113620","04,06,08,10,12,14",blush,79.99,
25496701,Cora Amour Slogan Tee,,,simple,,,,,,2018-08-21,2023-10-26,5,"88242,89103,90051,91470,92169","l,m,s,xs,xxs",red,34.99,
25496801,Alannah Embroidered Lace Trim Maxi,,,simple,,,,,,2019-09-03,2023-10-26,7,"218037,218040,218043,218046,218049,218052,218055","04,06,08,10,12,14,16",white,149.99,
25497002,Siobhan Jersey Twist Front Bodysuit,"In a fun fuschia watercolour print, this jersey twist front bodysuit is a chic pop of colour for now. Tuck yours into high rise denim, adding heeled sandals for an effortless day to night look.Product featuresFitted silhouetteSoft stretch jersey fabricationTwist front detailAdjustable spaghetti strapsSnap fastening underneathCare instructions: Cold delicate machine wash garment inside out with like colours.Model sizingWears: Size AU 8/S",,simple,,,,,"2622,2625,2631,4053,4056,4062,5552,5555,5561",2018-09-11,2025-05-21,6,"110725,110728,110731,110734,110737,110740","L,M,S,XL,XS,XXS",fuchsia watercolour print,49.99,
25497302,Elizabeth Wrap Soft Maxi,,,simple,,,,,,2018-08-16,2023-10-26,6,"4254,4269,4296,4311,4344,4377","04,06,08,10,12,14",evening primrose,169.99,
25497401,Ronnie Stripe Jumpsuit,,,simple,,,,,,2018-08-22,2023-10-26,7,"93380,93383,93386,93389,93392,93395,93398","04,06,08,10,12,14,16",porcelain / navy / ochre stripe,139.99,
